w1,w2,w3,w4,w5,w6,w7,w8,w9,w10,w11,w12,w13,w14,w15,w16,w17,w18,w19,w20,w21,w22,w23,w24,w25,w26,w27,w28,w29,w30,w31,w32,w33,w34,w35,w36,w37,w38,w39,w40,w41,w42,w43,w44,w45,w46,w47,w48,w49,w50,w51,w52,w53,w54,w55,w56,w57,w58,w59,w60,w61,w62,w63,w64,w65,w66,w67,w68,w69,w70,w71,w72,w73,w74,w75,w76,w77,w78,w79,w80,w81,w82,w83,w84,w85,w86,w87,w88,w89,w90,w91,w92,w93,w94,w95,w96,w97,w98,w99,w100
0,5.889580093,11.77916019,0,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,11.77916019,5.889580093,5.889580093,0,5.889580093,0,0,0,5.889580093,0,0,0,5.889580093,0,0,5.889580093,11.77916019,5.889580093,0,0,0,0,5.889580093,5.889580093,5.889580093,5.889580093,0,5.889580093,11.77916019,5.889580093,5.889580093,5.889580093,0,5.889580093,0,0,0,11.77916019,11.77916019,11.77916019,0,5.889580093,5.889580093,5.889580093,0,0,17.66874028,0,17.66874028,5.889580093,0,11.77916019,11.77916019,11.77916019,5.889580093,0,11.77916019,11.77916019,0,0,17.66874028,17.66874028,11.77916019,5.889580093,0,5.889580093,0,5.889580093,5.889580093,5.889580093,5.889580093,11.77916019,5.889580093,5.889580093,11.77916019,17.66874028,17.66874028,0,11.77916019,5.889580093,0,0,11.77916019,0,5.889580093,11.77916019,5.889580093,0,5.889580093,5.889580093,11.77916019
11.77916019,11.77916019,17.66874028,0,0,5.889580093,5.889580093,0,0,5.889580093,5.889580093,0,17.66874028,17.66874028,0,0,5.889580093,0,0,5.889580093,11.77916019,5.889580093,0,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,0,11.77916019,0,17.66874028,5.889580093,11.77916019,5.889580093,11.77916019,5.889580093,0,11.77916019,11.77916019,5.889580093,11.77916019,0,0,0,11.77916019,5.889580093,11.77916019,17.66874028,11.77916019,0,11.77916019,0,11.77916019,5.889580093,0,5.889580093,11.77916019,11.77916019,11.77916019,0,5.889580093,0,0,17.66874028,5.889580093,5.889580093,0,11.77916019,5.889580093,5.889580093,23.55832037,0,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,0,0,0,0,11.77916019,5.889580093,5.889580093,17.66874028,5.889580093,5.889580093,5.889580093,0,0,0,0,0,11.77916019,5.889580093
0,7.572317263,0,0,7.572317263,0,0,0,7.572317263,0,0,7.572317263,7.572317263,0,7.572317263,0,0,7.572317263,0,0,0,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,15.14463453,0,7.572317263,7.572317263,22.71695179,0,7.572317263,0,15.14463453,0,15.14463453,7.572317263,0,0,7.572317263,7.572317263,15.14463453,15.14463453,7.572317263,15.14463453,7.572317263,0,0,7.572317263,15.14463453,7.572317263,0,0,0,15.14463453,15.14463453,7.572317263,7.572317263,15.14463453,15.14463453,7.572317263,0,0,0,7.572317263,7.572317263,7.572317263,7.572317263,22.71695179,7.572317263,15.14463453,7.572317263,0,0,0,7.572317263,7.572317263,22.71695179,15.14463453,7.572317263,0,7.572317263,15.14463453,0,7.572317263,15.14463453,7.572317263,7.572317263,22.71695179,7.572317263,7.572317263,15.14463453,15.14463453,15.14463453,22.71695179,15.14463453,22.71695179,7.572317263,15.14463453
5.889580093,0,11.77916019,5.889580093,5.889580093,0,5.889580093,5.889580093,5.889580093,0,5.889580093,17.66874028,5.889580093,11.77916019,11.77916019,11.77916019,0,5.889580093,5.889580093,0,0,5.889580093,0,5.889580093,0,17.66874028,11.77916019,5.889580093,5.889580093,11.77916019,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,0,0,11.77916019,5.889580093,5.889580093,0,11.77916019,0,5.889580093,5.889580093,0,5.889580093,0,5.889580093,11.77916019,0,0,17.66874028,0,0,0,0,5.889580093,5.889580093,5.889580093,17.66874028,0,0,5.889580093,5.889580093,0,11.77916019,11.77916019,11.77916019,0,11.77916019,5.889580093,5.889580093,17.66874028,0,5.889580093,0,5.889580093,0,0,0,0,5.889580093,5.889580093,0,5.889580093,0,17.66874028,11.77916019,11.77916019,5.889580093,11.77916019,5.889580093,5.889580093,0,0,5.889580093,5.889580093,5.889580093
5.889580093,11.77916019,5.889580093,5.889580093,5.889580093,0,11.77916019,11.77916019,0,0,0,5.889580093,11.77916019,0,0,11.77916019,11.77916019,5.889580093,5.889580093,0,5.889580093,5.889580093,5.889580093,0,5.889580093,17.66874028,0,11.77916019,0,11.77916019,11.77916019,5.889580093,11.77916019,0,5.889580093,5.889580093,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,0,5.889580093,5.889580093,11.77916019,0,17.66874028,5.889580093,11.77916019,23.55832037,5.889580093,5.889580093,11.77916019,0,5.889580093,0,5.889580093,17.66874028,0,5.889580093,11.77916019,0,5.889580093,5.889580093,5.889580093,0,5.889580093,5.889580093,11.77916019,11.77916019,5.889580093,5.889580093,11.77916019,11.77916019,5.889580093,0,5.889580093,5.889580093,0,0,5.889580093,0,5.889580093,11.77916019,17.66874028,0,11.77916019,5.889580093,5.889580093,11.77916019,11.77916019,5.889580093,0,0,17.66874028,5.889580093,5.889580093,17.66874028,5.889580093,5.889580093
7.572317263,15.14463453,0,7.572317263,7.572317263,15.14463453,15.14463453,22.71695179,15.14463453,7.572317263,7.572317263,15.14463453,0,0,0,7.572317263,0,7.572317263,15.14463453,15.14463453,0,15.14463453,22.71695179,7.572317263,7.572317263,0,7.572317263,22.71695179,0,0,22.71695179,0,7.572317263,7.572317263,0,15.14463453,7.572317263,15.14463453,0,0,0,15.14463453,15.14463453,0,15.14463453,0,7.572317263,15.14463453,0,0,15.14463453,15.14463453,0,30.28926905,15.14463453,7.572317263,15.14463453,7.572317263,22.71695179,22.71695179,7.572317263,15.14463453,0,7.572317263,15.14463453,0,0,7.572317263,15.14463453,15.14463453,7.572317263,15.14463453,7.572317263,0,0,0,0,7.572317263,7.572317263,7.572317263,0,0,15.14463453,0,7.572317263,0,15.14463453,15.14463453,7.572317263,0,7.572317263,15.14463453,7.572317263,7.572317263,15.14463453,0,7.572317263,0,22.71695179,7.572317263
7.572317263,7.572317263,7.572317263,0,22.71695179,7.572317263,15.14463453,15.14463453,7.572317263,7.572317263,30.28926905,0,15.14463453,0,0,7.572317263,0,7.572317263,15.14463453,15.14463453,22.71695179,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,0,7.572317263,0,7.572317263,7.572317263,0,7.572317263,7.572317263,0,15.14463453,7.572317263,0,15.14463453,7.572317263,7.572317263,0,0,7.572317263,0,15.14463453,7.572317263,15.14463453,30.28926905,7.572317263,22.71695179,15.14463453,22.71695179,0,7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,7.572317263,0,7.572317263,7.572317263,30.28926905,0,0,15.14463453,15.14463453,0,7.572317263,15.14463453,15.14463453,15.14463453,0,0,0,7.572317263,0,15.14463453,15.14463453,7.572317263,0,0,7.572317263,15.14463453,0,22.71695179,22.71695179,0,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,15.14463453,15.14463453,7.572317263,7.572317263,0
0,7.572317263,7.572317263,15.14463453,15.14463453,0,7.572317263,0,0,7.572317263,15.14463453,7.572317263,0,7.572317263,0,15.14463453,0,7.572317263,0,15.14463453,15.14463453,0,22.71695179,0,7.572317263,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,0,15.14463453,15.14463453,15.14463453,15.14463453,0,0,22.71695179,0,7.572317263,7.572317263,0,15.14463453,22.71695179,15.14463453,15.14463453,0,7.572317263,0,15.14463453,7.572317263,7.572317263,7.572317263,0,0,0,15.14463453,7.572317263,7.572317263,0,15.14463453,7.572317263,7.572317263,7.572317263,0,7.572317263,0,15.14463453,15.14463453,15.14463453,15.14463453,7.572317263,7.572317263,15.14463453,15.14463453,15.14463453,7.572317263,7.572317263,15.14463453,7.572317263,15.14463453,0,0,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,0,15.14463453,7.572317263,0,7.572317263,0,0,7.572317263
0,11.77916019,0,5.889580093,5.889580093,5.889580093,11.77916019,5.889580093,5.889580093,0,5.889580093,5.889580093,0,5.889580093,0,11.77916019,0,5.889580093,0,5.889580093,11.77916019,5.889580093,5.889580093,5.889580093,0,5.889580093,11.77916019,17.66874028,5.889580093,23.55832037,0,5.889580093,0,5.889580093,0,5.889580093,5.889580093,5.889580093,11.77916019,5.889580093,0,0,0,0,0,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,0,5.889580093,5.889580093,5.889580093,0,5.889580093,5.889580093,0,5.889580093,11.77916019,5.889580093,5.889580093,5.889580093,0,11.77916019,0,0,0,5.889580093,5.889580093,5.889580093,5.889580093,0,5.889580093,0,0,0,5.889580093,5.889580093,17.66874028,11.77916019,5.889580093,17.66874028,5.889580093,5.889580093,0,0,0,0,5.889580093,5.889580093,11.77916019,0,0,5.889580093,5.889580093,11.77916019,5.889580093,5.889580093,0
30.28926905,0,7.572317263,0,7.572317263,15.14463453,15.14463453,7.572317263,0,7.572317263,15.14463453,7.572317263,0,7.572317263,0,7.572317263,0,0,7.572317263,15.14463453,7.572317263,0,7.572317263,7.572317263,15.14463453,0,0,15.14463453,7.572317263,15.14463453,7.572317263,15.14463453,7.572317263,0,7.572317263,7.572317263,0,7.572317263,7.572317263,0,7.572317263,15.14463453,0,7.572317263,0,15.14463453,22.71695179,0,15.14463453,15.14463453,15.14463453,7.572317263,22.71695179,7.572317263,0,0,7.572317263,0,0,15.14463453,0,7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,15.14463453,15.14463453,7.572317263,15.14463453,15.14463453,15.14463453,7.572317263,7.572317263,0,7.572317263,15.14463453,7.572317263,15.14463453,15.14463453,7.572317263,15.14463453,15.14463453,7.572317263,15.14463453,7.572317263,7.572317263,0,7.572317263,7.572317263,0,15.14463453,0,0,7.572317263,0,0,0,7.572317263
7.572317263,0,0,7.572317263,15.14463453,7.572317263,0,15.14463453,0,7.572317263,7.572317263,0,7.572317263,15.14463453,22.71695179,0,7.572317263,0,7.572317263,0,0,22.71695179,0,0,15.14463453,15.14463453,15.14463453,15.14463453,7.572317263,7.572317263,15.14463453,15.14463453,22.71695179,0,7.572317263,0,0,0,0,0,7.572317263,7.572317263,7.572317263,0,7.572317263,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,0,30.28926905,15.14463453,0,0,7.572317263,22.71695179,15.14463453,7.572317263,0,7.572317263,15.14463453,15.14463453,7.572317263,0,0,15.14463453,22.71695179,0,15.14463453,0,7.572317263,0,0,7.572317263,22.71695179,0,0,7.572317263,7.572317263,0,0,0,22.71695179,0,7.572317263,0,7.572317263,15.14463453,7.572317263,15.14463453,0,15.14463453,0,15.14463453,7.572317263,7.572317263,22.71695179,22.71695179,0
17.66874028,0,0,0,5.889580093,23.55832037,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,17.66874028,11.77916019,17.66874028,0,5.889580093,5.889580093,5.889580093,0,5.889580093,17.66874028,5.889580093,0,0,17.66874028,5.889580093,5.889580093,11.77916019,5.889580093,5.889580093,0,0,29.44790047,5.889580093,0,0,0,17.66874028,0,0,11.77916019,0,5.889580093,0,5.889580093,5.889580093,5.889580093,5.889580093,0,0,0,0,11.77916019,5.889580093,11.77916019,0,11.77916019,5.889580093,0,5.889580093,5.889580093,0,0,0,17.66874028,5.889580093,5.889580093,0,5.889580093,0,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,23.55832037,0,11.77916019,5.889580093,11.77916019,11.77916019,17.66874028,11.77916019,5.889580093,23.55832037,0,0,11.77916019,5.889580093,5.889580093,11.77916019,11.77916019,23.55832037,5.889580093
5.889580093,0,0,17.66874028,0,0,5.889580093,11.77916019,0,5.889580093,5.889580093,5.889580093,17.66874028,0,0,5.889580093,5.889580093,5.889580093,5.889580093,0,5.889580093,17.66874028,5.889580093,5.889580093,5.889580093,0,11.77916019,5.889580093,11.77916019,11.77916019,5.889580093,11.77916019,0,0,0,5.889580093,11.77916019,5.889580093,0,11.77916019,11.77916019,11.77916019,11.77916019,5.889580093,5.889580093,11.77916019,5.889580093,17.66874028,0,0,5.889580093,11.77916019,5.889580093,0,11.77916019,0,5.889580093,0,0,11.77916019,5.889580093,5.889580093,5.889580093,11.77916019,5.889580093,0,0,5.889580093,5.889580093,5.889580093,11.77916019,11.77916019,0,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,0,5.889580093,0,5.889580093,0,0,11.77916019,11.77916019,11.77916019,0,5.889580093,11.77916019,0,11.77916019,11.77916019,11.77916019,5.889580093,0,0,0,11.77916019,0
7.572317263,7.572317263,7.572317263,0,0,0,7.572317263,7.572317263,15.14463453,0,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,7.572317263,0,7.572317263,7.572317263,0,0,0,7.572317263,7.572317263,22.71695179,15.14463453,15.14463453,15.14463453,15.14463453,7.572317263,7.572317263,15.14463453,0,0,0,7.572317263,7.572317263,0,7.572317263,7.572317263,15.14463453,0,7.572317263,15.14463453,0,0,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,0,15.14463453,7.572317263,0,7.572317263,7.572317263,0,22.71695179,7.572317263,0,15.14463453,7.572317263,7.572317263,0,7.572317263,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,15.14463453,7.572317263,0,15.14463453,7.572317263,15.14463453,0,0,7.572317263,7.572317263,22.71695179,15.14463453,0,15.14463453,0,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,7.572317263,0,7.572317263,7.572317263,15.14463453,7.572317263,0
7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,7.572317263,7.572317263,15.14463453,15.14463453,0,7.572317263,7.572317263,7.572317263,0,15.14463453,0,7.572317263,7.572317263,0,0,0,22.71695179,7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,0,0,7.572317263,7.572317263,7.572317263,15.14463453,15.14463453,15.14463453,0,7.572317263,15.14463453,7.572317263,22.71695179,7.572317263,7.572317263,15.14463453,15.14463453,7.572317263,15.14463453,0,0,0,15.14463453,0,0,0,15.14463453,0,7.572317263,0,7.572317263,7.572317263,15.14463453,7.572317263,22.71695179,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,7.572317263,15.14463453,7.572317263,0,15.14463453,0,15.14463453,15.14463453,0,0,15.14463453,15.14463453,7.572317263,15.14463453,0,7.572317263,15.14463453,7.572317263,0,15.14463453,7.572317263,22.71695179,0,0,0,15.14463453,7.572317263,0,0,7.572317263,15.14463453
11.77916019,5.889580093,5.889580093,5.889580093,0,11.77916019,0,5.889580093,5.889580093,0,11.77916019,5.889580093,0,5.889580093,17.66874028,5.889580093,17.66874028,0,0,5.889580093,11.77916019,5.889580093,11.77916019,0,5.889580093,11.77916019,0,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,0,5.889580093,11.77916019,5.889580093,5.889580093,5.889580093,5.889580093,0,5.889580093,5.889580093,17.66874028,5.889580093,0,0,5.889580093,0,5.889580093,5.889580093,0,5.889580093,17.66874028,5.889580093,5.889580093,11.77916019,5.889580093,11.77916019,0,5.889580093,0,0,5.889580093,11.77916019,11.77916019,23.55832037,11.77916019,0,0,0,5.889580093,17.66874028,11.77916019,0,5.889580093,5.889580093,5.889580093,0,5.889580093,5.889580093,5.889580093,0,0,0,5.889580093,0,5.889580093,0,5.889580093,0,5.889580093,5.889580093,5.889580093,5.889580093,11.77916019,11.77916019,5.889580093,5.889580093,11.77916019,0
0,7.572317263,22.71695179,7.572317263,0,7.572317263,22.71695179,7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,0,7.572317263,7.572317263,15.14463453,7.572317263,0,7.572317263,15.14463453,7.572317263,7.572317263,22.71695179,22.71695179,22.71695179,15.14463453,7.572317263,0,0,7.572317263,7.572317263,7.572317263,15.14463453,0,7.572317263,22.71695179,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,0,15.14463453,15.14463453,7.572317263,0,7.572317263,7.572317263,0,0,0,0,7.572317263,15.14463453,0,7.572317263,7.572317263,15.14463453,7.572317263,7.572317263,15.14463453,0,15.14463453,7.572317263,7.572317263,15.14463453,0,7.572317263,0,7.572317263,15.14463453,7.572317263,0,7.572317263,15.14463453,7.572317263,0,7.572317263,22.71695179,0,0,0,0,0,7.572317263,0,7.572317263,0,0,0,0,7.572317263,15.14463453,15.14463453,7.572317263,7.572317263
5.889580093,0,5.889580093,5.889580093,5.889580093,5.889580093,5.889580093,0,0,11.77916019,5.889580093,17.66874028,0,23.55832037,0,11.77916019,5.889580093,5.889580093,5.889580093,0,5.889580093,5.889580093,5.889580093,0,5.889580093,11.77916019,11.77916019,5.889580093,0,5.889580093,11.77916019,5.889580093,0,11.77916019,0,5.889580093,0,0,5.889580093,0,5.889580093,5.889580093,0,5.889580093,5.889580093,5.889580093,11.77916019,0,5.889580093,5.889580093,17.66874028,5.889580093,11.77916019,0,5.889580093,0,11.77916019,0,5.889580093,5.889580093,11.77916019,0,11.77916019,0,5.889580093,5.889580093,0,5.889580093,5.889580093,11.77916019,11.77916019,0,0,11.77916019,0,5.889580093,11.77916019,0,11.77916019,0,11.77916019,11.77916019,0,5.889580093,5.889580093,0,0,11.77916019,5.889580093,0,5.889580093,11.77916019,5.889580093,5.889580093,5.889580093,11.77916019,11.77916019,11.77916019,0,23.55832037
7.572317263,0,0,15.14463453,7.572317263,7.572317263,0,7.572317263,0,15.14463453,0,15.14463453,0,0,15.14463453,15.14463453,7.572317263,7.572317263,0,0,0,0,7.572317263,0,15.14463453,7.572317263,7.572317263,15.14463453,0,7.572317263,0,7.572317263,0,22.71695179,7.572317263,0,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,15.14463453,0,0,22.71695179,15.14463453,22.71695179,0,7.572317263,0,0,0,7.572317263,15.14463453,7.572317263,0,15.14463453,7.572317263,15.14463453,7.572317263,0,0,7.572317263,15.14463453,22.71695179,15.14463453,0,0,0,0,0,15.14463453,0,15.14463453,7.572317263,0,7.572317263,7.572317263,15.14463453,7.572317263,15.14463453,0,30.28926905,15.14463453,0,15.14463453,7.572317263,15.14463453,7.572317263,0,7.572317263,0,7.572317263,15.14463453,7.572317263,30.28926905,7.572317263,0,22.71695179,15.14463453
7.572317263,15.14463453,7.572317263,7.572317263,0,7.572317263,0,0,7.572317263,0,7.572317263,15.14463453,0,7.572317263,0,0,0,7.572317263,7.572317263,0,15.14463453,7.572317263,15.14463453,0,0,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,15.14463453,7.572317263,22.71695179,15.14463453,0,0,7.572317263,22.71695179,0,0,7.572317263,15.14463453,7.572317263,15.14463453,0,0,0,15.14463453,15.14463453,0,0,0,0,15.14463453,0,15.14463453,0,0,7.572317263,0,7.572317263,7.572317263,15.14463453,0,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,0,0,7.572317263,0,7.572317263,7.572317263,15.14463453,0,7.572317263,7.572317263,15.14463453,0,7.572317263,0,0,0,0,0,15.14463453,7.572317263,7.572317263,15.14463453,15.14463453,7.572317263,15.14463453,7.572317263,7.572317263,0,0
15.14463453,7.572317263,7.572317263,15.14463453,7.572317263,0,15.14463453,7.572317263,7.572317263,0,15.14463453,7.572317263,7.572317263,7.572317263,15.14463453,22.71695179,0,0,15.14463453,15.14463453,0,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,7.572317263,7.572317263,15.14463453,0,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,15.14463453,7.572317263,0,0,15.14463453,15.14463453,15.14463453,0,7.572317263,7.572317263,15.14463453,15.14463453,0,0,7.572317263,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,0,22.71695179,15.14463453,0,0,15.14463453,7.572317263,7.572317263,7.572317263,0,0,0,7.572317263,7.572317263,15.14463453,7.572317263,7.572317263,7.572317263,15.14463453,15.14463453,22.71695179,15.14463453,0,7.572317263,15.14463453,7.572317263,0,7.572317263,15.14463453,15.14463453,0,7.572317263,15.14463453,22.71695179,0,22.71695179,7.572317263,0,7.572317263,0,7.572317263,7.572317263,7.572317263,7.572317263
7.572317263,7.572317263,15.14463453,0,0,7.572317263,0,7.572317263,0,0,7.572317263,0,7.572317263,15.14463453,0,7.572317263,7.572317263,0,7.572317263,15.14463453,0,7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,0,0,0,0,7.572317263,22.71695179,0,22.71695179,15.14463453,7.572317263,22.71695179,0,7.572317263,7.572317263,7.572317263,15.14463453,0,15.14463453,22.71695179,0,7.572317263,7.572317263,0,0,0,0,7.572317263,7.572317263,0,7.572317263,15.14463453,7.572317263,15.14463453,7.572317263,0,7.572317263,15.14463453,15.14463453,0,7.572317263,15.14463453,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,7.572317263,0,0,7.572317263,0,7.572317263,0,15.14463453,7.572317263,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,7.572317263,0,7.572317263,15.14463453,7.572317263,15.14463453,0,7.572317263,15.14463453
7.572317263,7.572317263,15.14463453,7.572317263,22.71695179,7.572317263,7.572317263,0,0,7.572317263,7.572317263,22.71695179,7.572317263,0,7.572317263,7.572317263,0,7.572317263,7.572317263,0,7.572317263,7.572317263,7.572317263,0,0,0,15.14463453,22.71695179,7.572317263,15.14463453,0,0,15.14463453,7.572317263,0,7.572317263,22.71695179,0,0,7.572317263,0,0,0,15.14463453,0,15.14463453,7.572317263,0,0,0,0,7.572317263,15.14463453,0,22.71695179,7.572317263,0,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,15.14463453,15.14463453,7.572317263,0,0,7.572317263,0,7.572317263,0,15.14463453,15.14463453,15.14463453,15.14463453,0,7.572317263,0,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,7.572317263,7.572317263,7.572317263,15.14463453,7.572317263,0,7.572317263,0,7.572317263,0,0,15.14463453,7.572317263,0,7.572317263
